mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
BAC009S0140W0135_BAC009S0028W0360,S0140,F,S0028,M
BAC009S0018W0202_BAC009S0140W0229,S0018,M,S0140,F
BAC009S0233W0322_BAC009S0347W0474,S0233,F,S0347,F
BAC009S0519W0290_BAC009S0521W0459,S0519,F,S0521,F
BAC009S0596W0487_BAC009S0117W0214,S0596,M,S0117,M
BAC009S0169W0360_BAC009S0177W0338,S0169,F,S0177,F
BAC009S0094W0318_BAC009S0103W0197,S0094,M,S0103,M
BAC009S0026W0228_BAC009S0350W0213,S0026,M,S0350,F
BAC009S0601W0181_BAC009S0510W0188,S0601,M,S0510,F
BAC009S0166W0323_BAC009S0116W0439,S0166,F,S0116,M
BAC009S0335W0388_BAC009S0664W0451,S0335,F,S0664,F
BAC009S0072W0434_BAC009S0140W0166,S0072,M,S0140,F
BAC009S0066W0317_BAC009S0219W0219,S0066,M,S0219,F
BAC009S0245W0209_BAC009S0711W0247,S0245,F,S0711,M
BAC009S0190W0142_BAC009S0107W0244,S0190,F,S0107,M
BAC009S0115W0141_BAC009S0201W0304,S0115,M,S0201,F
BAC009S0198W0484_BAC009S0714W0442,S0198,F,S0714,M
BAC009S0199W0326_BAC009S0510W0422,S0199,F,S0510,F
BAC009S0070W0307_BAC009S0658W0250,S0070,M,S0658,F
BAC009S0158W0285_BAC009S0235W0326,S0158,F,S0235,F
BAC009S0132W0159_BAC009S0008W0234,S0132,F,S0008,M
BAC009S0718W0422_BAC009S0596W0228,S0718,M,S0596,M
BAC009S0039W0319_BAC009S0065W0246,S0039,M,S0065,M
BAC009S0164W0123_BAC009S0073W0345,S0164,F,S0073,M
BAC009S0078W0482_BAC009S0030W0247,S0078,M,S0030,M
BAC009S0358W0457_BAC009S0048W0236,S0358,F,S0048,M
BAC009S0237W0294_BAC009S0176W0302,S0237,F,S0176,F
BAC009S0251W0139_BAC009S0056W0171,S0251,M,S0056,M
BAC009S0666W0199_BAC009S0708W0426,S0666,F,S0708,M
BAC009S0230W0370_BAC009S0716W0128,S0230,F,S0716,M
BAC009S0174W0336_BAC009S0656W0154,S0174,F,S0656,F
BAC009S0209W0311_BAC009S0245W0362,S0209,F,S0245,F
BAC009S0520W0179_BAC009S0227W0212,S0520,F,S0227,F
BAC009S0009W0381_BAC009S0360W0183,S0009,M,S0360,F
BAC009S0191W0203_BAC009S0056W0378,S0191,F,S0056,M
BAC009S0707W0163_BAC009S0167W0434,S0707,M,S0167,F
BAC009S0705W0306_BAC009S0239W0235,S0705,M,S0239,F
BAC009S0137W0390_BAC009S0243W0455,S0137,F,S0243,F
BAC009S0337W0356_BAC009S0716W0347,S0337,F,S0716,M
BAC009S0067W0208_BAC009S0234W0392,S0067,M,S0234,F
BAC009S0147W0358_BAC009S0129W0493,S0147,F,S0129,F
BAC009S0091W0425_BAC009S0106W0129,S0091,M,S0106,M
BAC009S0074W0362_BAC009S0705W0328,S0074,M,S0705,M
BAC009S0336W0272_BAC009S0061W0373,S0336,F,S0061,M
BAC009S0105W0177_BAC009S0031W0241,S0105,M,S0031,M
BAC009S0183W0177_BAC009S0665W0123,S0183,F,S0665,F
BAC009S0517W0284_BAC009S0150W0232,S0517,F,S0150,F
BAC009S0087W0171_BAC009S0187W0292,S0087,M,S0187,F
BAC009S0241W0399_BAC009S0596W0212,S0241,F,S0596,M
BAC009S0135W0335_BAC009S0141W0224,S0135,F,S0141,F
BAC009S0033W0449_BAC009S0234W0174,S0033,M,S0234,F
BAC009S0045W0321_BAC009S0516W0474,S0045,M,S0516,F
BAC009S0027W0382_BAC009S0521W0175,S0027,M,S0521,F
BAC009S0103W0202_BAC009S0357W0333,S0103,M,S0357,F
BAC009S0598W0321_BAC009S0119W0163,S0598,M,S0119,M
BAC009S0229W0156_BAC009S0117W0328,S0229,F,S0117,M
BAC009S0179W0316_BAC009S0354W0369,S0179,F,S0354,F
BAC009S0661W0275_BAC009S0702W0389,S0661,F,S0702,M
BAC009S0180W0409_BAC009S0035W0314,S0180,F,S0035,M
BAC009S0159W0307_BAC009S0067W0472,S0159,F,S0067,M
BAC009S0246W0449_BAC009S0149W0406,S0246,M,S0149,F
BAC009S0039W0276_BAC009S0160W0219,S0039,M,S0160,F
BAC009S0059W0127_BAC009S0658W0410,S0059,M,S0658,F
BAC009S0011W0248_BAC009S0103W0234,S0011,M,S0103,M
BAC009S0005W0190_BAC009S0336W0488,S0005,M,S0336,F
BAC009S0661W0171_BAC009S0190W0202,S0661,F,S0190,F
BAC009S0129W0418_BAC009S0153W0422,S0129,F,S0153,F
BAC009S0233W0488_BAC009S0150W0127,S0233,F,S0150,F
BAC009S0130W0395_BAC009S0234W0181,S0130,F,S0234,F
BAC009S0158W0381_BAC009S0246W0293,S0158,F,S0246,M
BAC009S0113W0490_BAC009S0655W0193,S0113,M,S0655,F
BAC009S0169W0483_BAC009S0221W0373,S0169,F,S0221,F
BAC009S0716W0221_BAC009S0712W0184,S0716,M,S0712,M
BAC009S0251W0390_BAC009S0342W0126,S0251,M,S0342,F
BAC009S0105W0366_BAC009S0132W0461,S0105,M,S0132,F
BAC009S0203W0346_BAC009S0067W0465,S0203,F,S0067,M
BAC009S0661W0234_BAC009S0716W0484,S0661,F,S0716,M
BAC009S0179W0304_BAC009S0243W0471,S0179,F,S0243,F
BAC009S0100W0312_BAC009S0362W0465,S0100,M,S0362,F
BAC009S0242W0222_BAC009S0179W0417,S0242,F,S0179,F
BAC009S0082W0123_BAC009S0421W0297,S0082,M,S0421,M
BAC009S0598W0140_BAC009S0252W0204,S0598,M,S0252,M
BAC009S0030W0460_BAC009S0346W0203,S0030,M,S0346,F
BAC009S0235W0126_BAC009S0046W0235,S0235,F,S0046,M
BAC009S0233W0328_BAC009S0247W0390,S0233,F,S0247,M
BAC009S0252W0333_BAC009S0099W0201,S0252,M,S0099,M
BAC009S0047W0257_BAC009S0657W0338,S0047,M,S0657,F
BAC009S0175W0484_BAC009S0098W0461,S0175,F,S0098,M
BAC009S0516W0484_BAC009S0200W0480,S0516,F,S0200,F
BAC009S0195W0451_BAC009S0145W0399,S0195,F,S0145,F
BAC009S0219W0427_BAC009S0102W0186,S0219,F,S0102,M
BAC009S0209W0181_BAC009S0050W0459,S0209,F,S0050,M
BAC009S0597W0300_BAC009S0172W0253,S0597,M,S0172,F
BAC009S0057W0382_BAC009S0189W0383,S0057,M,S0189,F
BAC009S0046W0288_BAC009S0201W0133,S0046,M,S0201,F
BAC009S0090W0395_BAC009S0708W0135,S0090,M,S0708,M
BAC009S0125W0245_BAC009S0154W0279,S0125,F,S0154,F
BAC009S0240W0238_BAC009S0341W0141,S0240,F,S0341,F
BAC009S0662W0393_BAC009S0349W0485,S0662,F,S0349,F
BAC009S0135W0300_BAC009S0233W0364,S0135,F,S0233,F
BAC009S0112W0176_BAC009S0117W0370,S0112,M,S0117,M
BAC009S0704W0425_BAC009S0346W0467,S0704,M,S0346,F
BAC009S0206W0166_BAC009S0655W0486,S0206,F,S0655,F
BAC009S0013W0147_BAC009S0032W0141,S0013,M,S0032,M
BAC009S0204W0436_BAC009S0058W0360,S0204,F,S0058,M
BAC009S0341W0287_BAC009S0336W0298,S0341,F,S0336,F
BAC009S0156W0200_BAC009S0200W0472,S0156,F,S0200,F
BAC009S0072W0221_BAC009S0199W0416,S0072,M,S0199,F
BAC009S0717W0390_BAC009S0038W0321,S0717,M,S0038,M
BAC009S0144W0221_BAC009S0208W0360,S0144,F,S0208,F
BAC009S0073W0441_BAC009S0361W0370,S0073,M,S0361,F
BAC009S0165W0406_BAC009S0081W0198,S0165,F,S0081,M
BAC009S0215W0207_BAC009S0061W0206,S0215,F,S0061,M
BAC009S0702W0253_BAC009S0201W0220,S0702,M,S0201,F
BAC009S0233W0301_BAC009S0219W0491,S0233,F,S0219,F
BAC009S0252W0282_BAC009S0362W0379,S0252,M,S0362,F
BAC009S0714W0125_BAC009S0029W0341,S0714,M,S0029,M
BAC009S0101W0360_BAC009S0138W0383,S0101,M,S0138,F
BAC009S0235W0124_BAC009S0351W0181,S0235,F,S0351,F
BAC009S0169W0357_BAC009S0113W0247,S0169,F,S0113,M
BAC009S0515W0300_BAC009S0058W0340,S0515,F,S0058,M
BAC009S0104W0379_BAC009S0353W0154,S0104,M,S0353,F
BAC009S0018W0329_BAC009S0112W0418,S0018,M,S0112,M
BAC009S0192W0339_BAC009S0078W0143,S0192,F,S0078,M
BAC009S0119W0292_BAC009S0208W0445,S0119,M,S0208,F
BAC009S0221W0269_BAC009S0180W0143,S0221,F,S0180,F
BAC009S0347W0299_BAC009S0088W0318,S0347,F,S0088,M
BAC009S0235W0336_BAC009S0138W0290,S0235,F,S0138,F
BAC009S0105W0425_BAC009S0066W0185,S0105,M,S0066,M
BAC009S0093W0430_BAC009S0175W0269,S0093,M,S0175,F
BAC009S0517W0330_BAC009S0180W0492,S0517,F,S0180,F
BAC009S0709W0454_BAC009S0039W0437,S0709,M,S0039,M
BAC009S0217W0309_BAC009S0119W0465,S0217,F,S0119,M
BAC009S0666W0453_BAC009S0351W0451,S0666,F,S0351,F
BAC009S0167W0483_BAC009S0718W0369,S0167,F,S0718,M
BAC009S0084W0203_BAC009S0202W0446,S0084,M,S0202,F
BAC009S0087W0433_BAC009S0005W0221,S0087,M,S0005,M
BAC009S0351W0402_BAC009S0172W0361,S0351,F,S0172,F
BAC009S0010W0214_BAC009S0348W0483,S0010,M,S0348,F
BAC009S0363W0152_BAC009S0058W0395,S0363,F,S0058,M
BAC009S0125W0279_BAC009S0221W0371,S0125,F,S0221,F
BAC009S0126W0288_BAC009S0005W0128,S0126,F,S0005,M
BAC009S0717W0351_BAC009S0216W0324,S0717,M,S0216,F
BAC009S0161W0156_BAC009S0349W0451,S0161,F,S0349,F
BAC009S0037W0251_BAC009S0173W0398,S0037,M,S0173,F
BAC009S0209W0459_BAC009S0518W0311,S0209,F,S0518,F
BAC009S0027W0395_BAC009S0185W0251,S0027,M,S0185,F
BAC009S0177W0136_BAC009S0245W0366,S0177,F,S0245,F
BAC009S0012W0201_BAC009S0655W0133,S0012,M,S0655,F
BAC009S0170W0200_BAC009S0108W0464,S0170,F,S0108,M
BAC009S0107W0370_BAC009S0343W0343,S0107,M,S0343,F
BAC009S0716W0135_BAC009S0243W0352,S0716,M,S0243,F
BAC009S0246W0364_BAC009S0166W0475,S0246,M,S0166,F
BAC009S0242W0229_BAC009S0049W0315,S0242,F,S0049,M
BAC009S0222W0254_BAC009S0070W0230,S0222,F,S0070,M
BAC009S0249W0181_BAC009S0055W0417,S0249,M,S0055,M
BAC009S0120W0171_BAC009S0131W0424,S0120,M,S0131,F
BAC009S0156W0368_BAC009S0217W0219,S0156,F,S0217,F
BAC009S0023W0296_BAC009S0343W0281,S0023,M,S0343,F
BAC009S0665W0208_BAC009S0421W0235,S0665,F,S0421,M
BAC009S0664W0181_BAC009S0520W0278,S0664,F,S0520,F
BAC009S0194W0304_BAC009S0163W0366,S0194,F,S0163,F
BAC009S0340W0259_BAC009S0206W0452,S0340,F,S0206,F
BAC009S0173W0409_BAC009S0200W0462,S0173,F,S0200,F
BAC009S0192W0340_BAC009S0237W0425,S0192,F,S0237,F
BAC009S0071W0310_BAC009S0004W0449,S0071,M,S0004,M
BAC009S0523W0400_BAC009S0517W0405,S0523,F,S0517,F
BAC009S0075W0177_BAC009S0150W0334,S0075,M,S0150,F
BAC009S0032W0302_BAC009S0145W0167,S0032,M,S0145,F
BAC009S0061W0129_BAC009S0196W0216,S0061,M,S0196,F
BAC009S0243W0238_BAC009S0334W0431,S0243,F,S0334,F
BAC009S0020W0127_BAC009S0523W0223,S0020,M,S0523,F
BAC009S0343W0217_BAC009S0229W0486,S0343,F,S0229,F
BAC009S0230W0326_BAC009S0156W0189,S0230,F,S0156,F
BAC009S0597W0265_BAC009S0048W0473,S0597,M,S0048,M
BAC009S0235W0177_BAC009S0093W0140,S0235,F,S0093,M
BAC009S0199W0206_BAC009S0012W0468,S0199,F,S0012,M
BAC009S0215W0309_BAC009S0022W0132,S0215,F,S0022,M
BAC009S0233W0128_BAC009S0171W0368,S0233,F,S0171,F
BAC009S0718W0304_BAC009S0334W0488,S0718,M,S0334,F
BAC009S0010W0483_BAC009S0209W0214,S0010,M,S0209,F
BAC009S0510W0482_BAC009S0197W0430,S0510,F,S0197,F
BAC009S0095W0278_BAC009S0119W0336,S0095,M,S0119,M
BAC009S0033W0454_BAC009S0070W0180,S0033,M,S0070,M
BAC009S0065W0130_BAC009S0132W0468,S0065,M,S0132,F
BAC009S0722W0167_BAC009S0188W0219,S0722,M,S0188,F
BAC009S0193W0365_BAC009S0021W0251,S0193,F,S0021,M
BAC009S0723W0350_BAC009S0074W0257,S0723,M,S0074,M
BAC009S0066W0230_BAC009S0117W0300,S0066,M,S0117,M
BAC009S0596W0392_BAC009S0209W0430,S0596,M,S0209,F
BAC009S0509W0125_BAC009S0018W0279,S0509,F,S0018,M
BAC009S0214W0125_BAC009S0094W0161,S0214,F,S0094,M
BAC009S0171W0304_BAC009S0089W0425,S0171,F,S0089,M
BAC009S0241W0456_BAC009S0225W0309,S0241,F,S0225,F
BAC009S0045W0303_BAC009S0519W0213,S0045,M,S0519,F
BAC009S0514W0376_BAC009S0060W0193,S0514,F,S0060,M
BAC009S0116W0267_BAC009S0091W0248,S0116,M,S0091,M
BAC009S0363W0344_BAC009S0241W0348,S0363,F,S0241,F
BAC009S0214W0231_BAC009S0198W0345,S0214,F,S0198,F
BAC009S0509W0434_BAC009S0065W0404,S0509,F,S0065,M
BAC009S0061W0350_BAC009S0118W0455,S0061,M,S0118,M
BAC009S0207W0395_BAC009S0344W0321,S0207,F,S0344,F
BAC009S0110W0364_BAC009S0188W0392,S0110,M,S0188,F
BAC009S0019W0360_BAC009S0090W0248,S0019,M,S0090,M
BAC009S0211W0483_BAC009S0249W0285,S0211,F,S0249,M
BAC009S0219W0467_BAC009S0025W0348,S0219,F,S0025,M
BAC009S0225W0216_BAC009S0136W0434,S0225,F,S0136,F
BAC009S0516W0244_BAC009S0116W0327,S0516,F,S0116,M
BAC009S0072W0143_BAC009S0514W0256,S0072,M,S0514,F
BAC009S0099W0323_BAC009S0064W0151,S0099,M,S0064,M
BAC009S0511W0432_BAC009S0513W0305,S0511,F,S0513,F
BAC009S0233W0371_BAC009S0112W0446,S0233,F,S0112,M
BAC009S0207W0374_BAC009S0229W0141,S0207,F,S0229,F
BAC009S0160W0454_BAC009S0127W0244,S0160,F,S0127,F
BAC009S0154W0219_BAC009S0200W0314,S0154,F,S0200,F
BAC009S0142W0146_BAC009S0522W0144,S0142,F,S0522,F
BAC009S0096W0321_BAC009S0183W0347,S0096,M,S0183,F
BAC009S0600W0362_BAC009S0137W0138,S0600,M,S0137,F
BAC009S0113W0468_BAC009S0218W0457,S0113,M,S0218,F
BAC009S0034W0420_BAC009S0666W0336,S0034,M,S0666,F
BAC009S0138W0155_BAC009S0010W0381,S0138,F,S0010,M
BAC009S0040W0183_BAC009S0101W0273,S0040,M,S0101,M
BAC009S0663W0338_BAC009S0081W0404,S0663,F,S0081,M
BAC009S0023W0144_BAC009S0037W0414,S0023,M,S0037,M
BAC009S0361W0241_BAC009S0716W0494,S0361,F,S0716,M
BAC009S0081W0390_BAC009S0153W0269,S0081,M,S0153,F
BAC009S0342W0387_BAC009S0021W0239,S0342,F,S0021,M
BAC009S0160W0312_BAC009S0353W0141,S0160,F,S0353,F
BAC009S0116W0484_BAC009S0092W0159,S0116,M,S0092,M
BAC009S0227W0344_BAC009S0343W0470,S0227,F,S0343,F
BAC009S0040W0201_BAC009S0354W0481,S0040,M,S0354,F
BAC009S0127W0376_BAC009S0028W0484,S0127,F,S0028,M
BAC009S0138W0404_BAC009S0339W0275,S0138,F,S0339,F
BAC009S0192W0411_BAC009S0148W0384,S0192,F,S0148,F
BAC009S0053W0258_BAC009S0711W0221,S0053,M,S0711,M
BAC009S0212W0288_BAC009S0714W0201,S0212,F,S0714,M
BAC009S0170W0277_BAC009S0227W0153,S0170,F,S0227,F
BAC009S0204W0335_BAC009S0131W0142,S0204,F,S0131,F
BAC009S0014W0205_BAC009S0233W0205,S0014,M,S0233,F
BAC009S0134W0434_BAC009S0003W0494,S0134,F,S0003,M
BAC009S0112W0289_BAC009S0060W0376,S0112,M,S0060,M
BAC009S0512W0158_BAC009S0075W0424,S0512,F,S0075,M
BAC009S0101W0244_BAC009S0346W0192,S0101,M,S0346,F
BAC009S0600W0131_BAC009S0511W0198,S0600,M,S0511,F
BAC009S0657W0454_BAC009S0356W0331,S0657,F,S0356,F
BAC009S0195W0273_BAC009S0160W0230,S0195,F,S0160,F
BAC009S0204W0236_BAC009S0707W0134,S0204,F,S0707,M
BAC009S0722W0300_BAC009S0115W0201,S0722,M,S0115,M
BAC009S0027W0211_BAC009S0422W0266,S0027,M,S0422,M
BAC009S0723W0384_BAC009S0516W0171,S0723,M,S0516,F
BAC009S0340W0353_BAC009S0251W0451,S0340,F,S0251,M
BAC009S0055W0359_BAC009S0056W0328,S0055,M,S0056,M
BAC009S0086W0416_BAC009S0122W0231,S0086,M,S0122,M
BAC009S0053W0158_BAC009S0226W0455,S0053,M,S0226,F
BAC009S0090W0369_BAC009S0100W0183,S0090,M,S0100,M
BAC009S0221W0208_BAC009S0051W0340,S0221,F,S0051,M
BAC009S0597W0244_BAC009S0224W0386,S0597,M,S0224,F
BAC009S0087W0146_BAC009S0052W0155,S0087,M,S0052,M
BAC009S0716W0245_BAC009S0597W0335,S0716,M,S0597,M
BAC009S0036W0479_BAC009S0224W0454,S0036,M,S0224,F
BAC009S0363W0251_BAC009S0177W0287,S0363,F,S0177,F
BAC009S0203W0406_BAC009S0059W0489,S0203,F,S0059,M
BAC009S0342W0354_BAC009S0110W0272,S0342,F,S0110,M
BAC009S0186W0211_BAC009S0130W0189,S0186,F,S0130,F
BAC009S0720W0316_BAC009S0713W0364,S0720,M,S0713,M
BAC009S0170W0125_BAC009S0518W0223,S0170,F,S0518,F
BAC009S0339W0303_BAC009S0075W0170,S0339,F,S0075,M
BAC009S0210W0207_BAC009S0342W0342,S0210,F,S0342,F
BAC009S0140W0170_BAC009S0159W0470,S0140,F,S0159,F
BAC009S0064W0330_BAC009S0596W0224,S0064,M,S0596,M
BAC009S0125W0334_BAC009S0094W0488,S0125,F,S0094,M
BAC009S0215W0183_BAC009S0188W0182,S0215,F,S0188,F
BAC009S0140W0235_BAC009S0134W0452,S0140,F,S0134,F
BAC009S0352W0345_BAC009S0703W0449,S0352,F,S0703,M
BAC009S0011W0362_BAC009S0228W0181,S0011,M,S0228,F
BAC009S0128W0387_BAC009S0706W0455,S0128,F,S0706,M
BAC009S0522W0433_BAC009S0116W0286,S0522,F,S0116,M
BAC009S0099W0464_BAC009S0237W0204,S0099,M,S0237,F
BAC009S0666W0209_BAC009S0207W0398,S0666,F,S0207,F
BAC009S0704W0273_BAC009S0521W0478,S0704,M,S0521,F
BAC009S0150W0257_BAC009S0084W0340,S0150,F,S0084,M
BAC009S0116W0432_BAC009S0206W0347,S0116,M,S0206,F
BAC009S0102W0243_BAC009S0712W0243,S0102,M,S0712,M
BAC009S0012W0144_BAC009S0240W0213,S0012,M,S0240,F
BAC009S0196W0369_BAC009S0118W0199,S0196,F,S0118,M
BAC009S0221W0342_BAC009S0123W0277,S0221,F,S0123,M
BAC009S0023W0392_BAC009S0346W0488,S0023,M,S0346,F
BAC009S0723W0255_BAC009S0093W0198,S0723,M,S0093,M
BAC009S0038W0461_BAC009S0071W0171,S0038,M,S0071,M
BAC009S0716W0317_BAC009S0182W0130,S0716,M,S0182,F
BAC009S0705W0362_BAC009S0149W0417,S0705,M,S0149,F
BAC009S0144W0409_BAC009S0160W0355,S0144,F,S0160,F
BAC009S0349W0207_BAC009S0706W0255,S0349,F,S0706,M
BAC009S0655W0139_BAC009S0126W0134,S0655,F,S0126,F
BAC009S0082W0482_BAC009S0251W0443,S0082,M,S0251,M
BAC009S0057W0360_BAC009S0660W0282,S0057,M,S0660,F
BAC009S0713W0192_BAC009S0014W0315,S0713,M,S0014,M
BAC009S0003W0369_BAC009S0361W0259,S0003,M,S0361,F
BAC009S0042W0138_BAC009S0160W0291,S0042,M,S0160,F
BAC009S0203W0209_BAC009S0237W0222,S0203,F,S0237,F
BAC009S0211W0131_BAC009S0171W0475,S0211,F,S0171,F
BAC009S0705W0199_BAC009S0018W0324,S0705,M,S0018,M
BAC009S0245W0299_BAC009S0058W0271,S0245,F,S0058,M
BAC009S0179W0493_BAC009S0135W0160,S0179,F,S0135,F
BAC009S0088W0328_BAC009S0520W0460,S0088,M,S0520,F
BAC009S0107W0334_BAC009S0421W0366,S0107,M,S0421,M
BAC009S0252W0184_BAC009S0509W0330,S0252,M,S0509,F
BAC009S0035W0143_BAC009S0158W0239,S0035,M,S0158,F
BAC009S0066W0431_BAC009S0348W0274,S0066,M,S0348,F
BAC009S0024W0409_BAC009S0132W0425,S0024,M,S0132,F
BAC009S0422W0330_BAC009S0034W0361,S0422,M,S0034,M
BAC009S0599W0237_BAC009S0035W0347,S0599,M,S0035,M
BAC009S0346W0375_BAC009S0363W0481,S0346,F,S0363,F
BAC009S0666W0466_BAC009S0143W0171,S0666,F,S0143,F
BAC009S0188W0202_BAC009S0666W0257,S0188,F,S0666,F
BAC009S0190W0458_BAC009S0020W0386,S0190,F,S0020,M
BAC009S0659W0391_BAC009S0161W0205,S0659,F,S0161,F
BAC009S0154W0383_BAC009S0513W0133,S0154,F,S0513,F
BAC009S0208W0341_BAC009S0239W0472,S0208,F,S0239,F
BAC009S0013W0170_BAC009S0522W0344,S0013,M,S0522,F
BAC009S0186W0188_BAC009S0718W0388,S0186,F,S0718,M
BAC009S0021W0158_BAC009S0204W0199,S0021,M,S0204,F
BAC009S0164W0458_BAC009S0045W0452,S0164,F,S0045,M
BAC009S0220W0175_BAC009S0038W0448,S0220,F,S0038,M
BAC009S0054W0471_BAC009S0124W0300,S0054,M,S0124,F
BAC009S0142W0150_BAC009S0113W0495,S0142,F,S0113,M
BAC009S0152W0491_BAC009S0231W0178,S0152,F,S0231,F
BAC009S0361W0318_BAC009S0061W0192,S0361,F,S0061,M
BAC009S0119W0151_BAC009S0206W0375,S0119,M,S0206,F
BAC009S0065W0434_BAC009S0597W0388,S0065,M,S0597,M
BAC009S0662W0460_BAC009S0109W0245,S0662,F,S0109,M
BAC009S0106W0181_BAC009S0080W0164,S0106,M,S0080,M
BAC009S0714W0295_BAC009S0119W0155,S0714,M,S0119,M
BAC009S0052W0408_BAC009S0053W0466,S0052,M,S0053,M
BAC009S0096W0468_BAC009S0717W0273,S0096,M,S0717,M
BAC009S0051W0425_BAC009S0216W0387,S0051,M,S0216,F
BAC009S0173W0133_BAC009S0092W0214,S0173,F,S0092,M
BAC009S0019W0296_BAC009S0711W0279,S0019,M,S0711,M
BAC009S0155W0339_BAC009S0026W0448,S0155,F,S0026,M
BAC009S0129W0346_BAC009S0350W0376,S0129,F,S0350,F
BAC009S0217W0485_BAC009S0655W0483,S0217,F,S0655,F
BAC009S0722W0455_BAC009S0132W0305,S0722,M,S0132,F
BAC009S0080W0201_BAC009S0188W0244,S0080,M,S0188,F
BAC009S0002W0196_BAC009S0249W0370,S0002,M,S0249,M
BAC009S0189W0372_BAC009S0113W0197,S0189,F,S0113,M
BAC009S0222W0323_BAC009S0709W0408,S0222,F,S0709,M
BAC009S0011W0341_BAC009S0342W0360,S0011,M,S0342,F
BAC009S0513W0440_BAC009S0110W0327,S0513,F,S0110,M
BAC009S0185W0212_BAC009S0104W0451,S0185,F,S0104,M
BAC009S0016W0212_BAC009S0126W0328,S0016,M,S0126,F
BAC009S0337W0412_BAC009S0712W0297,S0337,F,S0712,M
BAC009S0134W0187_BAC009S0178W0338,S0134,F,S0178,F
BAC009S0208W0180_BAC009S0052W0388,S0208,F,S0052,M
BAC009S0336W0369_BAC009S0246W0263,S0336,F,S0246,M
BAC009S0124W0297_BAC009S0338W0295,S0124,F,S0338,F
BAC009S0712W0457_BAC009S0085W0199,S0712,M,S0085,M
BAC009S0358W0343_BAC009S0520W0153,S0358,F,S0520,F
BAC009S0200W0178_BAC009S0079W0169,S0200,F,S0079,M
BAC009S0246W0148_BAC009S0212W0182,S0246,M,S0212,F
BAC009S0663W0401_BAC009S0359W0291,S0663,F,S0359,F
BAC009S0212W0339_BAC009S0136W0214,S0212,F,S0136,F
BAC009S0071W0322_BAC009S0127W0336,S0071,M,S0127,F
BAC009S0177W0205_BAC009S0349W0196,S0177,F,S0349,F
BAC009S0360W0310_BAC009S0200W0317,S0360,F,S0200,F
BAC009S0349W0297_BAC009S0663W0428,S0349,F,S0663,F
BAC009S0252W0362_BAC009S0222W0274,S0252,M,S0222,F
BAC009S0140W0126_BAC009S0092W0335,S0140,F,S0092,M
BAC009S0169W0436_BAC009S0116W0420,S0169,F,S0116,M
BAC009S0022W0272_BAC009S0210W0148,S0022,M,S0210,F
BAC009S0166W0129_BAC009S0134W0199,S0166,F,S0134,F
BAC009S0187W0238_BAC009S0718W0400,S0187,F,S0718,M
BAC009S0187W0433_BAC009S0248W0472,S0187,F,S0248,M
BAC009S0049W0290_BAC009S0038W0454,S0049,M,S0038,M
BAC009S0244W0295_BAC009S0250W0383,S0244,F,S0250,M
BAC009S0014W0140_BAC009S0665W0475,S0014,M,S0665,F
BAC009S0188W0437_BAC009S0048W0492,S0188,F,S0048,M
BAC009S0011W0231_BAC009S0187W0391,S0011,M,S0187,F
BAC009S0356W0147_BAC009S0338W0379,S0356,F,S0338,F
BAC009S0335W0310_BAC009S0192W0202,S0335,F,S0192,F
BAC009S0050W0234_BAC009S0012W0413,S0050,M,S0012,M
BAC009S0036W0401_BAC009S0053W0426,S0036,M,S0053,M
BAC009S0702W0142_BAC009S0209W0489,S0702,M,S0209,F
BAC009S0199W0328_BAC009S0047W0429,S0199,F,S0047,M
BAC009S0232W0393_BAC009S0134W0322,S0232,F,S0134,F
BAC009S0162W0362_BAC009S0077W0135,S0162,F,S0077,M
BAC009S0712W0382_BAC009S0171W0273,S0712,M,S0171,F
BAC009S0174W0493_BAC009S0709W0214,S0174,F,S0709,M
BAC009S0665W0305_BAC009S0713W0241,S0665,F,S0713,M
BAC009S0048W0369_BAC009S0166W0405,S0048,M,S0166,F
BAC009S0341W0305_BAC009S0714W0339,S0341,F,S0714,M
BAC009S0065W0444_BAC009S0117W0240,S0065,M,S0117,M
BAC009S0148W0471_BAC009S0509W0215,S0148,F,S0509,F
BAC009S0099W0429_BAC009S0160W0232,S0099,M,S0160,F
BAC009S0363W0438_BAC009S0711W0347,S0363,F,S0711,M
BAC009S0191W0460_BAC009S0513W0339,S0191,F,S0513,F
BAC009S0657W0151_BAC009S0238W0325,S0657,F,S0238,F
BAC009S0066W0494_BAC009S0029W0392,S0066,M,S0029,M
BAC009S0237W0168_BAC009S0111W0215,S0237,F,S0111,M
BAC009S0085W0277_BAC009S0335W0423,S0085,M,S0335,F
BAC009S0155W0285_BAC009S0022W0408,S0155,F,S0022,M
BAC009S0347W0449_BAC009S0187W0210,S0347,F,S0187,F
BAC009S0223W0366_BAC009S0662W0143,S0223,F,S0662,F
BAC009S0165W0269_BAC009S0174W0251,S0165,F,S0174,F
BAC009S0138W0183_BAC009S0056W0330,S0138,F,S0056,M
BAC009S0012W0307_BAC009S0356W0167,S0012,M,S0356,F
BAC009S0517W0312_BAC009S0048W0281,S0517,F,S0048,M
BAC009S0002W0438_BAC009S0191W0300,S0002,M,S0191,F
BAC009S0707W0419_BAC009S0040W0203,S0707,M,S0040,M
BAC009S0706W0463_BAC009S0015W0475,S0706,M,S0015,M
BAC009S0208W0248_BAC009S0009W0465,S0208,F,S0009,M
