mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex
BAC009S0169W0250_BAC009S0706W0433_BAC009S0208W0361,S0169,F,S0706,M,S0208,F
BAC009S0002W0331_BAC009S0213W0249_BAC009S0147W0386,S0002,M,S0213,F,S0147,F
BAC009S0708W0212_BAC009S0153W0246_BAC009S0343W0130,S0708,M,S0153,F,S0343,F
BAC009S0710W0209_BAC009S0596W0402_BAC009S0514W0145,S0710,M,S0596,M,S0514,F
BAC009S0229W0266_BAC009S0135W0371_BAC009S0169W0355,S0229,F,S0135,F,S0169,F
BAC009S0034W0361_BAC009S0169W0152_BAC009S0033W0173,S0034,M,S0169,F,S0033,M
BAC009S0008W0154_BAC009S0115W0232_BAC009S0027W0198,S0008,M,S0115,M,S0027,M
BAC009S0062W0183_BAC009S0343W0234_BAC009S0351W0466,S0062,M,S0343,F,S0351,F
BAC009S0221W0440_BAC009S0161W0364_BAC009S0105W0320,S0221,F,S0161,F,S0105,M
BAC009S0110W0350_BAC009S0361W0466_BAC009S0142W0390,S0110,M,S0361,F,S0142,F
BAC009S0241W0248_BAC009S0098W0184_BAC009S0151W0201,S0241,F,S0098,M,S0151,F
BAC009S0230W0402_BAC009S0217W0169_BAC009S0517W0474,S0230,F,S0217,F,S0517,F
BAC009S0114W0294_BAC009S0153W0323_BAC009S0342W0439,S0114,M,S0153,F,S0342,F
BAC009S0168W0293_BAC009S0049W0230_BAC009S0190W0389,S0168,F,S0049,M,S0190,F
BAC009S0710W0249_BAC009S0168W0219_BAC009S0156W0217,S0710,M,S0168,F,S0156,F
BAC009S0037W0213_BAC009S0089W0296_BAC009S0347W0346,S0037,M,S0089,M,S0347,F
BAC009S0656W0456_BAC009S0030W0143_BAC009S0166W0487,S0656,F,S0030,M,S0166,F
BAC009S0707W0335_BAC009S0212W0340_BAC009S0243W0245,S0707,M,S0212,F,S0243,F
BAC009S0193W0471_BAC009S0510W0478_BAC009S0039W0179,S0193,F,S0510,F,S0039,M
BAC009S0252W0202_BAC009S0194W0286_BAC009S0052W0461,S0252,M,S0194,F,S0052,M
BAC009S0162W0211_BAC009S0142W0131_BAC009S0106W0123,S0162,F,S0142,F,S0106,M
BAC009S0027W0123_BAC009S0097W0221_BAC009S0031W0261,S0027,M,S0097,M,S0031,M
BAC009S0037W0409_BAC009S0123W0308_BAC009S0015W0446,S0037,M,S0123,M,S0015,M
BAC009S0192W0227_BAC009S0705W0432_BAC009S0064W0158,S0192,F,S0705,M,S0064,M
BAC009S0131W0216_BAC009S0014W0235_BAC009S0175W0443,S0131,F,S0014,M,S0175,F
BAC009S0342W0290_BAC009S0053W0297_BAC009S0358W0411,S0342,F,S0053,M,S0358,F
BAC009S0052W0285_BAC009S0149W0384_BAC009S0173W0230,S0052,M,S0149,F,S0173,F
BAC009S0203W0201_BAC009S0052W0188_BAC009S0101W0359,S0203,F,S0052,M,S0101,M
BAC009S0185W0201_BAC009S0114W0408_BAC009S0102W0398,S0185,F,S0114,M,S0102,M
BAC009S0659W0491_BAC009S0248W0423_BAC009S0219W0224,S0659,F,S0248,M,S0219,F
BAC009S0203W0317_BAC009S0088W0347_BAC009S0178W0333,S0203,F,S0088,M,S0178,F
BAC009S0707W0436_BAC009S0599W0362_BAC009S0510W0359,S0707,M,S0599,M,S0510,F
BAC009S0197W0454_BAC009S0169W0363_BAC009S0016W0311,S0197,F,S0169,F,S0016,M
BAC009S0707W0355_BAC009S0067W0266_BAC009S0715W0326,S0707,M,S0067,M,S0715,M
BAC009S0177W0428_BAC009S0179W0284_BAC009S0060W0365,S0177,F,S0179,F,S0060,M
BAC009S0200W0183_BAC009S0354W0317_BAC009S0172W0254,S0200,F,S0354,F,S0172,F
BAC009S0107W0399_BAC009S0234W0425_BAC009S0197W0330,S0107,M,S0234,F,S0197,F
BAC009S0178W0367_BAC009S0237W0286_BAC009S0143W0365,S0178,F,S0237,F,S0143,F
BAC009S0133W0453_BAC009S0164W0146_BAC009S0024W0379,S0133,F,S0164,F,S0024,M
BAC009S0194W0163_BAC009S0707W0457_BAC009S0234W0436,S0194,F,S0707,M,S0234,F
BAC009S0162W0425_BAC009S0702W0485_BAC009S0519W0153,S0162,F,S0702,M,S0519,F
BAC009S0018W0249_BAC009S0196W0148_BAC009S0342W0483,S0018,M,S0196,F,S0342,F
BAC009S0116W0149_BAC009S0077W0484_BAC009S0018W0463,S0116,M,S0077,M,S0018,M
BAC009S0247W0390_BAC009S0229W0241_BAC009S0195W0211,S0247,M,S0229,F,S0195,F
BAC009S0197W0371_BAC009S0178W0123_BAC009S0171W0125,S0197,F,S0178,F,S0171,F
BAC009S0189W0365_BAC009S0229W0177_BAC009S0191W0377,S0189,F,S0229,F,S0191,F
BAC009S0009W0204_BAC009S0045W0378_BAC009S0184W0142,S0009,M,S0045,M,S0184,F
BAC009S0661W0169_BAC009S0160W0373_BAC009S0206W0127,S0661,F,S0160,F,S0206,F
BAC009S0124W0405_BAC009S0028W0185_BAC009S0102W0164,S0124,F,S0028,M,S0102,M
BAC009S0058W0368_BAC009S0214W0431_BAC009S0245W0442,S0058,M,S0214,F,S0245,F
BAC009S0068W0193_BAC009S0110W0171_BAC009S0657W0288,S0068,M,S0110,M,S0657,F
BAC009S0197W0452_BAC009S0339W0421_BAC009S0360W0426,S0197,F,S0339,F,S0360,F
BAC009S0137W0374_BAC009S0422W0231_BAC009S0187W0255,S0137,F,S0422,M,S0187,F
BAC009S0108W0127_BAC009S0037W0322_BAC009S0712W0183,S0108,M,S0037,M,S0712,M
BAC009S0231W0393_BAC009S0041W0287_BAC009S0242W0490,S0231,F,S0041,M,S0242,F
BAC009S0143W0402_BAC009S0345W0430_BAC009S0049W0270,S0143,F,S0345,F,S0049,M
BAC009S0145W0411_BAC009S0101W0341_BAC009S0170W0319,S0145,F,S0101,M,S0170,F
BAC009S0046W0491_BAC009S0232W0415_BAC009S0081W0297,S0046,M,S0232,F,S0081,M
BAC009S0054W0467_BAC009S0111W0333_BAC009S0666W0312,S0054,M,S0111,M,S0666,F
BAC009S0223W0385_BAC009S0227W0485_BAC009S0009W0401,S0223,F,S0227,F,S0009,M
BAC009S0205W0489_BAC009S0178W0317_BAC009S0034W0305,S0205,F,S0178,F,S0034,M
BAC009S0666W0133_BAC009S0052W0126_BAC009S0106W0350,S0666,F,S0052,M,S0106,M
BAC009S0705W0365_BAC009S0082W0360_BAC009S0182W0140,S0705,M,S0082,M,S0182,F
BAC009S0190W0452_BAC009S0166W0254_BAC009S0031W0264,S0190,F,S0166,F,S0031,M
BAC009S0125W0192_BAC009S0250W0243_BAC009S0722W0449,S0125,F,S0250,M,S0722,M
BAC009S0209W0337_BAC009S0655W0146_BAC009S0520W0276,S0209,F,S0655,F,S0520,F
BAC009S0212W0263_BAC009S0065W0418_BAC009S0056W0396,S0212,F,S0065,M,S0056,M
BAC009S0510W0339_BAC009S0228W0199_BAC009S0115W0290,S0510,F,S0228,F,S0115,M
BAC009S0068W0246_BAC009S0598W0439_BAC009S0147W0348,S0068,M,S0598,M,S0147,F
BAC009S0057W0490_BAC009S0357W0351_BAC009S0148W0222,S0057,M,S0357,F,S0148,F
BAC009S0171W0231_BAC009S0077W0461_BAC009S0080W0170,S0171,F,S0077,M,S0080,M
BAC009S0224W0165_BAC009S0084W0336_BAC009S0122W0141,S0224,F,S0084,M,S0122,M
BAC009S0216W0479_BAC009S0176W0247_BAC009S0232W0255,S0216,F,S0176,F,S0232,F
BAC009S0090W0379_BAC009S0174W0472_BAC009S0051W0267,S0090,M,S0174,F,S0051,M
BAC009S0336W0379_BAC009S0029W0280_BAC009S0214W0332,S0336,F,S0029,M,S0214,F
BAC009S0522W0168_BAC009S0716W0340_BAC009S0341W0233,S0522,F,S0716,M,S0341,F
BAC009S0031W0129_BAC009S0020W0436_BAC009S0243W0285,S0031,M,S0020,M,S0243,F
BAC009S0108W0335_BAC009S0362W0170_BAC009S0186W0345,S0108,M,S0362,F,S0186,F
BAC009S0519W0193_BAC009S0071W0309_BAC009S0220W0469,S0519,F,S0071,M,S0220,F
BAC009S0422W0234_BAC009S0215W0146_BAC009S0711W0187,S0422,M,S0215,F,S0711,M
BAC009S0058W0490_BAC009S0078W0176_BAC009S0353W0446,S0058,M,S0078,M,S0353,F
BAC009S0717W0199_BAC009S0180W0269_BAC009S0706W0364,S0717,M,S0180,F,S0706,M
BAC009S0204W0198_BAC009S0018W0334_BAC009S0057W0357,S0204,F,S0018,M,S0057,M
BAC009S0363W0420_BAC009S0346W0416_BAC009S0104W0332,S0363,F,S0346,F,S0104,M
BAC009S0355W0263_BAC009S0168W0371_BAC009S0718W0171,S0355,F,S0168,F,S0718,M
BAC009S0351W0467_BAC009S0715W0410_BAC009S0343W0305,S0351,F,S0715,M,S0343,F
BAC009S0153W0379_BAC009S0248W0147_BAC009S0006W0480,S0153,F,S0248,M,S0006,M
BAC009S0102W0446_BAC009S0116W0315_BAC009S0049W0343,S0102,M,S0116,M,S0049,M
BAC009S0597W0465_BAC009S0246W0251_BAC009S0046W0242,S0597,M,S0246,M,S0046,M
BAC009S0707W0471_BAC009S0061W0461_BAC009S0221W0121,S0707,M,S0061,M,S0221,F
BAC009S0163W0433_BAC009S0045W0187_BAC009S0656W0206,S0163,F,S0045,M,S0656,F
BAC009S0144W0356_BAC009S0521W0237_BAC009S0061W0399,S0144,F,S0521,F,S0061,M
BAC009S0707W0150_BAC009S0056W0331_BAC009S0230W0275,S0707,M,S0056,M,S0230,F
BAC009S0709W0198_BAC009S0338W0467_BAC009S0181W0290,S0709,M,S0338,F,S0181,F
BAC009S0522W0368_BAC009S0156W0372_BAC009S0027W0413,S0522,F,S0156,F,S0027,M
BAC009S0520W0192_BAC009S0242W0213_BAC009S0522W0307,S0520,F,S0242,F,S0522,F
BAC009S0030W0382_BAC009S0147W0217_BAC009S0068W0339,S0030,M,S0147,F,S0068,M
BAC009S0212W0350_BAC009S0186W0251_BAC009S0239W0199,S0212,F,S0186,F,S0239,F
BAC009S0029W0469_BAC009S0521W0250_BAC009S0204W0431,S0029,M,S0521,F,S0204,F
BAC009S0188W0473_BAC009S0108W0413_BAC009S0661W0276,S0188,F,S0108,M,S0661,F
BAC009S0109W0269_BAC009S0070W0313_BAC009S0234W0458,S0109,M,S0070,M,S0234,F
BAC009S0510W0490_BAC009S0515W0393_BAC009S0110W0242,S0510,F,S0515,F,S0110,M
BAC009S0167W0177_BAC009S0122W0432_BAC009S0057W0471,S0167,F,S0122,M,S0057,M
BAC009S0085W0189_BAC009S0157W0186_BAC009S0216W0316,S0085,M,S0157,F,S0216,F
BAC009S0600W0413_BAC009S0101W0400_BAC009S0076W0327,S0600,M,S0101,M,S0076,M
BAC009S0421W0165_BAC009S0206W0210_BAC009S0715W0358,S0421,M,S0206,F,S0715,M
BAC009S0105W0134_BAC009S0003W0378_BAC009S0060W0395,S0105,M,S0003,M,S0060,M
BAC009S0243W0207_BAC009S0237W0237_BAC009S0041W0399,S0243,F,S0237,F,S0041,M
BAC009S0108W0237_BAC009S0522W0326_BAC009S0176W0220,S0108,M,S0522,F,S0176,F
BAC009S0066W0237_BAC009S0657W0214_BAC009S0705W0389,S0066,M,S0657,F,S0705,M
BAC009S0030W0458_BAC009S0362W0334_BAC009S0702W0233,S0030,M,S0362,F,S0702,M
BAC009S0598W0332_BAC009S0142W0473_BAC009S0720W0216,S0598,M,S0142,F,S0720,M
BAC009S0723W0150_BAC009S0147W0333_BAC009S0159W0308,S0723,M,S0147,F,S0159,F
BAC009S0040W0413_BAC009S0659W0308_BAC009S0187W0331,S0040,M,S0659,F,S0187,F
BAC009S0206W0249_BAC009S0183W0299_BAC009S0227W0139,S0206,F,S0183,F,S0227,F
BAC009S0519W0202_BAC009S0038W0308_BAC009S0704W0436,S0519,F,S0038,M,S0704,M
BAC009S0349W0449_BAC009S0180W0207_BAC009S0097W0344,S0349,F,S0180,F,S0097,M
BAC009S0086W0203_BAC009S0154W0452_BAC009S0206W0365,S0086,M,S0154,F,S0206,F
BAC009S0137W0464_BAC009S0008W0391_BAC009S0075W0217,S0137,F,S0008,M,S0075,M
BAC009S0221W0323_BAC009S0723W0304_BAC009S0047W0231,S0221,F,S0723,M,S0047,M
BAC009S0058W0151_BAC009S0033W0232_BAC009S0078W0437,S0058,M,S0033,M,S0078,M
BAC009S0002W0387_BAC009S0721W0458_BAC009S0710W0262,S0002,M,S0721,M,S0710,M
BAC009S0105W0291_BAC009S0599W0314_BAC009S0020W0156,S0105,M,S0599,M,S0020,M
BAC009S0206W0244_BAC009S0067W0257_BAC009S0601W0174,S0206,F,S0067,M,S0601,M
BAC009S0083W0391_BAC009S0142W0249_BAC009S0204W0302,S0083,M,S0142,F,S0204,F
BAC009S0087W0424_BAC009S0357W0490_BAC009S0350W0464,S0087,M,S0357,F,S0350,F
BAC009S0655W0163_BAC009S0162W0475_BAC009S0717W0152,S0655,F,S0162,F,S0717,M
BAC009S0338W0322_BAC009S0047W0414_BAC009S0101W0480,S0338,F,S0047,M,S0101,M
BAC009S0032W0194_BAC009S0036W0466_BAC009S0213W0331,S0032,M,S0036,M,S0213,F
BAC009S0060W0478_BAC009S0139W0195_BAC009S0517W0166,S0060,M,S0139,F,S0517,F
BAC009S0656W0192_BAC009S0659W0246_BAC009S0145W0418,S0656,F,S0659,F,S0145,F
BAC009S0114W0301_BAC009S0098W0214_BAC009S0511W0318,S0114,M,S0098,M,S0511,F
BAC009S0098W0450_BAC009S0091W0237_BAC009S0193W0481,S0098,M,S0091,M,S0193,F
BAC009S0059W0248_BAC009S0208W0405_BAC009S0360W0136,S0059,M,S0208,F,S0360,F
BAC009S0656W0320_BAC009S0055W0239_BAC009S0666W0121,S0656,F,S0055,M,S0666,F
BAC009S0097W0153_BAC009S0204W0309_BAC009S0351W0284,S0097,M,S0204,F,S0351,F
BAC009S0139W0193_BAC009S0163W0412_BAC009S0519W0326,S0139,F,S0163,F,S0519,F
BAC009S0341W0174_BAC009S0142W0351_BAC009S0360W0424,S0341,F,S0142,F,S0360,F
BAC009S0130W0487_BAC009S0247W0346_BAC009S0034W0198,S0130,F,S0247,M,S0034,M
BAC009S0141W0202_BAC009S0360W0436_BAC009S0661W0351,S0141,F,S0360,F,S0661,F
BAC009S0097W0273_BAC009S0077W0249_BAC009S0192W0421,S0097,M,S0077,M,S0192,F
BAC009S0030W0217_BAC009S0074W0345_BAC009S0708W0236,S0030,M,S0074,M,S0708,M
BAC009S0158W0275_BAC009S0517W0460_BAC009S0163W0287,S0158,F,S0517,F,S0163,F
BAC009S0140W0437_BAC009S0600W0253_BAC009S0598W0231,S0140,F,S0600,M,S0598,M
BAC009S0225W0244_BAC009S0660W0286_BAC009S0125W0334,S0225,F,S0660,F,S0125,F
BAC009S0250W0381_BAC009S0520W0154_BAC009S0130W0353,S0250,M,S0520,F,S0130,F
BAC009S0721W0248_BAC009S0031W0200_BAC009S0720W0369,S0721,M,S0031,M,S0720,M
BAC009S0240W0438_BAC009S0511W0407_BAC009S0010W0236,S0240,F,S0511,F,S0010,M
BAC009S0184W0317_BAC009S0122W0176_BAC009S0718W0253,S0184,F,S0122,M,S0718,M
BAC009S0511W0421_BAC009S0053W0335_BAC009S0052W0278,S0511,F,S0053,M,S0052,M
BAC009S0166W0477_BAC009S0114W0329_BAC009S0236W0307,S0166,F,S0114,M,S0236,F
BAC009S0334W0404_BAC009S0657W0201_BAC009S0095W0489,S0334,F,S0657,F,S0095,M
BAC009S0718W0354_BAC009S0363W0172_BAC009S0051W0325,S0718,M,S0363,F,S0051,M
BAC009S0599W0350_BAC009S0250W0396_BAC009S0097W0448,S0599,M,S0250,M,S0097,M
BAC009S0022W0215_BAC009S0721W0386_BAC009S0511W0411,S0022,M,S0721,M,S0511,F
BAC009S0232W0358_BAC009S0010W0364_BAC009S0064W0147,S0232,F,S0010,M,S0064,M
BAC009S0174W0161_BAC009S0704W0335_BAC009S0237W0404,S0174,F,S0704,M,S0237,F
BAC009S0016W0374_BAC009S0511W0359_BAC009S0075W0285,S0016,M,S0511,F,S0075,M
BAC009S0118W0467_BAC009S0058W0350_BAC009S0081W0320,S0118,M,S0058,M,S0081,M
BAC009S0246W0402_BAC009S0712W0172_BAC009S0188W0248,S0246,M,S0712,M,S0188,F
BAC009S0070W0188_BAC009S0020W0481_BAC009S0205W0141,S0070,M,S0020,M,S0205,F
BAC009S0020W0143_BAC009S0704W0282_BAC009S0358W0459,S0020,M,S0704,M,S0358,F
BAC009S0337W0372_BAC009S0029W0453_BAC009S0518W0158,S0337,F,S0029,M,S0518,F
BAC009S0512W0223_BAC009S0160W0474_BAC009S0208W0214,S0512,F,S0160,F,S0208,F
BAC009S0048W0164_BAC009S0705W0215_BAC009S0051W0173,S0048,M,S0705,M,S0051,M
BAC009S0098W0194_BAC009S0005W0267_BAC009S0170W0471,S0098,M,S0005,M,S0170,F
BAC009S0071W0418_BAC009S0209W0194_BAC009S0173W0417,S0071,M,S0209,F,S0173,F
BAC009S0035W0277_BAC009S0017W0495_BAC009S0344W0160,S0035,M,S0017,M,S0344,F
BAC009S0034W0195_BAC009S0066W0231_BAC009S0159W0200,S0034,M,S0066,M,S0159,F
BAC009S0101W0342_BAC009S0521W0256_BAC009S0225W0253,S0101,M,S0521,F,S0225,F
BAC009S0126W0199_BAC009S0058W0146_BAC009S0019W0140,S0126,F,S0058,M,S0019,M
BAC009S0077W0285_BAC009S0244W0308_BAC009S0711W0350,S0077,M,S0244,F,S0711,M
BAC009S0703W0147_BAC009S0165W0235_BAC009S0028W0166,S0703,M,S0165,F,S0028,M
BAC009S0704W0449_BAC009S0157W0395_BAC009S0509W0265,S0704,M,S0157,F,S0509,F
BAC009S0250W0264_BAC009S0110W0185_BAC009S0347W0286,S0250,M,S0110,M,S0347,F
BAC009S0719W0244_BAC009S0114W0436_BAC009S0146W0319,S0719,M,S0114,M,S0146,F
BAC009S0135W0241_BAC009S0179W0180_BAC009S0065W0171,S0135,F,S0179,F,S0065,M
BAC009S0050W0440_BAC009S0516W0314_BAC009S0354W0164,S0050,M,S0516,F,S0354,F
BAC009S0033W0309_BAC009S0188W0172_BAC009S0133W0209,S0033,M,S0188,F,S0133,F
BAC009S0211W0222_BAC009S0361W0479_BAC009S0421W0393,S0211,F,S0361,F,S0421,M
BAC009S0236W0210_BAC009S0338W0282_BAC009S0126W0205,S0236,F,S0338,F,S0126,F
BAC009S0006W0475_BAC009S0215W0399_BAC009S0193W0333,S0006,M,S0215,F,S0193,F
BAC009S0341W0388_BAC009S0175W0201_BAC009S0720W0148,S0341,F,S0175,F,S0720,M
BAC009S0085W0286_BAC009S0034W0137_BAC009S0113W0218,S0085,M,S0034,M,S0113,M
BAC009S0090W0417_BAC009S0337W0194_BAC009S0025W0450,S0090,M,S0337,F,S0025,M
BAC009S0102W0174_BAC009S0196W0306_BAC009S0084W0294,S0102,M,S0196,F,S0084,M
BAC009S0048W0219_BAC009S0245W0184_BAC009S0704W0239,S0048,M,S0245,F,S0704,M
BAC009S0086W0163_BAC009S0021W0151_BAC009S0069W0199,S0086,M,S0021,M,S0069,M
BAC009S0336W0218_BAC009S0231W0304_BAC009S0360W0473,S0336,F,S0231,F,S0360,F
BAC009S0085W0460_BAC009S0226W0223_BAC009S0063W0443,S0085,M,S0226,F,S0063,M
BAC009S0216W0287_BAC009S0007W0312_BAC009S0046W0299,S0216,F,S0007,M,S0046,M
BAC009S0723W0252_BAC009S0053W0240_BAC009S0193W0468,S0723,M,S0053,M,S0193,F
BAC009S0051W0291_BAC009S0709W0487_BAC009S0148W0302,S0051,M,S0709,M,S0148,F
BAC009S0053W0290_BAC009S0362W0401_BAC009S0180W0327,S0053,M,S0362,F,S0180,F
BAC009S0231W0423_BAC009S0162W0470_BAC009S0188W0233,S0231,F,S0162,F,S0188,F
BAC009S0226W0343_BAC009S0190W0217_BAC009S0423W0186,S0226,F,S0190,F,S0423,M
BAC009S0251W0212_BAC009S0205W0311_BAC009S0720W0306,S0251,M,S0205,F,S0720,M
BAC009S0355W0314_BAC009S0234W0141_BAC009S0042W0451,S0355,F,S0234,F,S0042,M
BAC009S0665W0144_BAC009S0347W0407_BAC009S0036W0280,S0665,F,S0347,F,S0036,M
BAC009S0100W0304_BAC009S0011W0167_BAC009S0250W0232,S0100,M,S0011,M,S0250,M
BAC009S0152W0278_BAC009S0225W0321_BAC009S0713W0452,S0152,F,S0225,F,S0713,M
BAC009S0166W0286_BAC009S0111W0213_BAC009S0520W0475,S0166,F,S0111,M,S0520,F
BAC009S0223W0436_BAC009S0094W0259_BAC009S0519W0486,S0223,F,S0094,M,S0519,F
BAC009S0099W0130_BAC009S0345W0405_BAC009S0711W0185,S0099,M,S0345,F,S0711,M
BAC009S0148W0467_BAC009S0205W0171_BAC009S0334W0409,S0148,F,S0205,F,S0334,F
BAC009S0704W0490_BAC009S0073W0462_BAC009S0362W0135,S0704,M,S0073,M,S0362,F
BAC009S0157W0268_BAC009S0665W0322_BAC009S0237W0221,S0157,F,S0665,F,S0237,F
BAC009S0247W0136_BAC009S0665W0435_BAC009S0114W0186,S0247,M,S0665,F,S0114,M
BAC009S0662W0396_BAC009S0190W0423_BAC009S0120W0148,S0662,F,S0190,F,S0120,M
BAC009S0018W0301_BAC009S0236W0308_BAC009S0035W0356,S0018,M,S0236,F,S0035,M
BAC009S0126W0261_BAC009S0019W0354_BAC009S0250W0138,S0126,F,S0019,M,S0250,M
BAC009S0041W0223_BAC009S0191W0455_BAC009S0081W0434,S0041,M,S0191,F,S0081,M
BAC009S0069W0212_BAC009S0197W0476_BAC009S0127W0335,S0069,M,S0197,F,S0127,F
BAC009S0658W0487_BAC009S0716W0418_BAC009S0723W0122,S0658,F,S0716,M,S0723,M
BAC009S0245W0246_BAC009S0139W0244_BAC009S0025W0383,S0245,F,S0139,F,S0025,M
BAC009S0347W0468_BAC009S0360W0186_BAC009S0340W0426,S0347,F,S0360,F,S0340,F
BAC009S0068W0443_BAC009S0176W0124_BAC009S0100W0379,S0068,M,S0176,F,S0100,M
BAC009S0252W0483_BAC009S0145W0324_BAC009S0354W0480,S0252,M,S0145,F,S0354,F
BAC009S0105W0332_BAC009S0073W0350_BAC009S0423W0355,S0105,M,S0073,M,S0423,M
BAC009S0169W0187_BAC009S0059W0412_BAC009S0021W0241,S0169,F,S0059,M,S0021,M
BAC009S0162W0250_BAC009S0143W0123_BAC009S0187W0137,S0162,F,S0143,F,S0187,F
BAC009S0228W0244_BAC009S0158W0414_BAC009S0124W0236,S0228,F,S0158,F,S0124,F
BAC009S0078W0334_BAC009S0655W0191_BAC009S0124W0310,S0078,M,S0655,F,S0124,F
BAC009S0012W0156_BAC009S0181W0350_BAC009S0242W0478,S0012,M,S0181,F,S0242,F
BAC009S0174W0312_BAC009S0124W0463_BAC009S0052W0250,S0174,F,S0124,F,S0052,M
BAC009S0006W0290_BAC009S0085W0473_BAC009S0146W0483,S0006,M,S0085,M,S0146,F
BAC009S0202W0162_BAC009S0250W0378_BAC009S0199W0227,S0202,F,S0250,M,S0199,F
BAC009S0248W0490_BAC009S0357W0435_BAC009S0133W0325,S0248,M,S0357,F,S0133,F
BAC009S0176W0343_BAC009S0074W0491_BAC009S0140W0380,S0176,F,S0074,M,S0140,F
BAC009S0210W0216_BAC009S0109W0436_BAC009S0077W0264,S0210,F,S0109,M,S0077,M
BAC009S0120W0215_BAC009S0184W0318_BAC009S0080W0404,S0120,M,S0184,F,S0080,M
BAC009S0137W0260_BAC009S0153W0265_BAC009S0051W0442,S0137,F,S0153,F,S0051,M
BAC009S0251W0485_BAC009S0095W0291_BAC009S0114W0393,S0251,M,S0095,M,S0114,M
BAC009S0016W0492_BAC009S0230W0374_BAC009S0201W0210,S0016,M,S0230,F,S0201,F
BAC009S0343W0239_BAC009S0181W0379_BAC009S0132W0148,S0343,F,S0181,F,S0132,F
BAC009S0169W0465_BAC009S0098W0251_BAC009S0065W0368,S0169,F,S0098,M,S0065,M
BAC009S0189W0127_BAC009S0518W0364_BAC009S0056W0319,S0189,F,S0518,F,S0056,M
BAC009S0128W0157_BAC009S0223W0338_BAC009S0108W0463,S0128,F,S0223,F,S0108,M
BAC009S0088W0161_BAC009S0022W0353_BAC009S0512W0249,S0088,M,S0022,M,S0512,F
BAC009S0156W0402_BAC009S0357W0264_BAC009S0158W0317,S0156,F,S0357,F,S0158,F
BAC009S0121W0389_BAC009S0516W0210_BAC009S0705W0338,S0121,M,S0516,F,S0705,M
BAC009S0339W0461_BAC009S0121W0196_BAC009S0346W0494,S0339,F,S0121,M,S0346,F
BAC009S0183W0249_BAC009S0059W0369_BAC009S0146W0420,S0183,F,S0059,M,S0146,F
BAC009S0118W0332_BAC009S0247W0173_BAC009S0013W0445,S0118,M,S0247,M,S0013,M
BAC009S0227W0440_BAC009S0179W0235_BAC009S0159W0145,S0227,F,S0179,F,S0159,F
BAC009S0112W0405_BAC009S0067W0237_BAC009S0178W0475,S0112,M,S0067,M,S0178,F
BAC009S0082W0350_BAC009S0163W0423_BAC009S0008W0122,S0082,M,S0163,F,S0008,M
BAC009S0053W0142_BAC009S0114W0165_BAC009S0661W0455,S0053,M,S0114,M,S0661,F
BAC009S0097W0456_BAC009S0049W0290_BAC009S0061W0214,S0097,M,S0049,M,S0061,M
BAC009S0066W0436_BAC009S0080W0134_BAC009S0030W0183,S0066,M,S0080,M,S0030,M
BAC009S0081W0387_BAC009S0164W0205_BAC009S0114W0345,S0081,M,S0164,F,S0114,M
BAC009S0360W0354_BAC009S0122W0480_BAC009S0058W0319,S0360,F,S0122,M,S0058,M
BAC009S0523W0155_BAC009S0053W0229_BAC009S0164W0322,S0523,F,S0053,M,S0164,F
BAC009S0141W0495_BAC009S0233W0352_BAC009S0115W0204,S0141,F,S0233,F,S0115,M
BAC009S0027W0169_BAC009S0185W0326_BAC009S0133W0383,S0027,M,S0185,F,S0133,F
BAC009S0055W0431_BAC009S0138W0249_BAC009S0079W0370,S0055,M,S0138,F,S0079,M
BAC009S0131W0239_BAC009S0133W0161_BAC009S0049W0494,S0131,F,S0133,F,S0049,M
BAC009S0162W0139_BAC009S0231W0186_BAC009S0178W0324,S0162,F,S0231,F,S0178,F
BAC009S0129W0193_BAC009S0142W0146_BAC009S0709W0262,S0129,F,S0142,F,S0709,M
BAC009S0245W0433_BAC009S0097W0274_BAC009S0063W0463,S0245,F,S0097,M,S0063,M
BAC009S0102W0298_BAC009S0143W0472_BAC009S0229W0231,S0102,M,S0143,F,S0229,F
BAC009S0068W0146_BAC009S0006W0287_BAC009S0354W0442,S0068,M,S0006,M,S0354,F
BAC009S0243W0405_BAC009S0012W0218_BAC009S0100W0219,S0243,F,S0012,M,S0100,M
BAC009S0356W0487_BAC009S0172W0403_BAC009S0145W0361,S0356,F,S0172,F,S0145,F
BAC009S0092W0348_BAC009S0010W0384_BAC009S0509W0194,S0092,M,S0010,M,S0509,F
BAC009S0173W0465_BAC009S0199W0442_BAC009S0352W0247,S0173,F,S0199,F,S0352,F
BAC009S0251W0206_BAC009S0198W0149_BAC009S0719W0486,S0251,M,S0198,F,S0719,M
BAC009S0045W0122_BAC009S0143W0257_BAC009S0205W0447,S0045,M,S0143,F,S0205,F
BAC009S0219W0350_BAC009S0143W0149_BAC009S0662W0337,S0219,F,S0143,F,S0662,F
BAC009S0152W0180_BAC009S0103W0154_BAC009S0176W0441,S0152,F,S0103,M,S0176,F
BAC009S0138W0435_BAC009S0225W0263_BAC009S0108W0294,S0138,F,S0225,F,S0108,M
BAC009S0054W0386_BAC009S0702W0289_BAC009S0600W0301,S0054,M,S0702,M,S0600,M
BAC009S0229W0299_BAC009S0055W0244_BAC009S0014W0337,S0229,F,S0055,M,S0014,M
